chr1,15080,21429,-0.07042094393697788
chr1,20529,37628,-0.07042094393697788
chr1,152269,205171,-0.06228080387830612
chr1,205295,214212,-0.0690334085036811
chr1,220504,227987,-0.06937888447519344
chr1,246378,248841,-0.06819270396140047
chr1,255178,256494,-0.0551675761413139
chr1,256563,288416,-0.035065178300408326
chr1,289156,297176,-0.06923702114427845
chr1,297045,306720,-0.07042094393697788
chr1,334800,350663,-0.06984754017891036
chr1,346462,349336,-0.07042094393697788
chr1,349887,355237,-0.07042094393697788
chr1,353566,373316,-0.0700223891976664
chr1,372945,388041,0.08497701356929434
chr1,389374,394430,-0.04199147757301979
chr1,395193,404574,-0.06681384225885847
chr1,403907,411933,-0.07042094393697788
chr1,443628,444671,0.8740844238961629
chr1,450247,486181,-0.011023647092540948
chr1,489806,496468,0.009471964127744382
chr1,495650,499431,-0.06750011293837285
chr1,510436,544704,-0.04773629353970659
chr1,591474,598935,-0.06962064558675389
chr1,595701,595795,-0.07042094393697788
chr1,596460,596549,-0.07042094393697788
chr1,597602,597684,-0.07042094393697788
chr1,601653,608152,-0.07042094393697788
chr1,602477,626317,-0.06981787091753437
chr1,631965,635049,-0.02152319817122689
chr1,639797,642610,-0.06142571752510484
chr1,645388,660458,0.3980650033891257
chr1,660694,663498,-0.024040145826075127
chr1,670953,676213,-0.0657301999113966
chr1,682910,702861,0.08618048095603652
chr1,709443,723551,-0.0701056952793717
chr1,723917,739479,-0.037346860575147404
chr1,727656,727716,-0.07042094393697788
chr1,736278,736361,-0.07042094393697788
chr1,740148,743228,-0.007608502729317116
chr1,743151,756245,0.19868272304658363
chr1,744058,744122,-0.06175619304460594
chr1,756387,760481,0.02056177533978089
chr1,762865,766899,-0.06757021390277829
chr1,766863,781044,-0.029408840765163695
chr1,771235,771293,-0.07042094393697788
chr1,783235,794097,-0.06857708097757377
chr1,804285,805756,0.5608357404586127
chr1,817645,831265,0.10284944625508634
chr1,831460,833976,0.0233010064784505
chr1,833839,839223,0.6937822369923106
chr1,840278,842614,-0.0477629588840344
chr1,850350,853206,-0.07042094393697788
chr1,852096,855217,-0.07042094393697788
chr1,870050,877242,-0.06834161150968214
chr1,884061,904534,-0.06787623077709949
chr1,906136,943970,0.0057178777909187165
chr1,946666,969189,0.026037469676570404
chr1,976177,1009369,0.2955283964162326
chr1,1032518,1034641,-0.06696110753826562
chr1,1033939,1041716,-0.07042094393697788
chr1,1048236,1065110,-0.04418672229414136
chr1,1059262,1066290,-0.05381705712956187
chr1,1066677,1069155,-0.07042094393697788
chr1,1069726,1093466,0.07141012516403727
chr1,1095940,1127231,0.02273735428973891
chr1,1126980,1133564,-0.060496005198696266
chr1,1134371,1136240,-0.07042094393697788
chr1,1136811,1158725,-0.007663899806770207
chr1,1161752,1180438,-0.03207706848876477
chr1,1180187,1186160,-0.07042094393697788
chr1,1185650,1214892,0.06596055087453179
chr1,1219664,1325475,0.78922333997657
chr1,1325568,1327117,-0.06849865068054645
chr1,1352013,1353692,-0.06847600650330753
chr1,1484023,1620370,-0.06527430607182702
chr1,1484720,1485589,-0.07042094393697788
chr1,1616763,1618850,-0.06840073318916523
chr1,1619452,1648129,-0.03973752572572327
chr1,1624774,1627434,-0.0602851633861794
chr1,1641991,1644293,-0.07042094393697788
chr1,1647800,1656158,-0.07042094393697788
chr1,1663728,1746139,-0.050935528973439524
chr1,1757185,1830823,-0.06227121813027342
chr1,1789671,1791919,-0.06606278327502599
chr1,1831110,1845026,0.13367584071344477
chr1,1843564,1853417,-0.005353335921940603
chr1,1855531,1946621,-0.06816253404718313
chr1,1949626,1968240,-0.04724734704599233
chr1,1970389,1971907,-0.07042094393697788
chr1,1991564,1998655,-0.046800704122937326
chr1,1995878,2005473,0.36327046002110774
chr1,2008179,2026179,-0.047059312043166025
chr1,2028168,2033113,-0.017696737204544264
chr1,2032284,2074662,-0.07042094393697788
chr1,2070214,2077864,-0.07042094393697788
chr1,2078230,2301463,-0.06893537302405064
chr1,2258114,2259013,-0.07042094393697788
chr1,2259987,2261052,-0.07042094393697788
chr1,2261656,2262555,-0.07042094393697788
chr1,2263529,2264594,-0.07042094393697788
chr1,2265198,2266097,-0.07042094393697788
chr1,2269077,2269976,-0.07042094393697788
chr1,2270008,2274267,-0.07042094393697788
chr1,2271153,2272218,-0.07042094393697788
chr1,2272822,2273721,-0.07042094393697788
chr1,2313829,2317538,-0.07042094393697788
chr1,2314156,2316577,-0.07042094393697788
chr1,2523087,2524523,-0.06904175696953259
chr1,2557465,2577603,-0.07042094393697788
chr1,2561659,2569767,-0.07042094393697788
chr1,2571244,2943423,-0.07042094393697788
chr1,2630077,2630137,-0.07042094393697788
chr1,2663380,2669270,-0.07042094393697788
chr1,2690580,2698569,-0.07042094393697788
chr1,2713778,2717032,-0.07042094393697788
chr1,2771178,2801522,-0.07042094393697788
chr1,2816993,2827745,-0.07024137857712391
chr1,2994964,3134881,-0.06961521812728895
chr1,3056792,3058885,-0.07042094393697788
chr1,3069003,3069098,-0.07042094393697788
chr1,3135110,3140200,0.05958525353699063
chr1,3140843,3159976,0.018756105495542307
chr1,3162389,3247802,-0.03336641537659426
chr1,3164657,3175230,-0.0674844842786562
chr1,3247585,3258974,-0.039371924785536826
chr1,3264051,3283241,-0.07042094393697788
chr1,3284345,3287549,-0.06835805333165705
chr1,3290152,3308095,-0.008976477624213188
chr1,3323682,3368809,-0.04496458693265211
chr1,3361413,3363322,-0.06999687822485817
chr1,3369074,3397333,-0.052287639232120466
chr1,3401037,3412176,0.022489135713186368
chr1,3412308,3427355,-0.07042094393697788
chr1,4168333,4306459,-0.07026004942034794
chr1,4992725,5003715,-0.07042094393697788
chr1,5387041,5518251,-0.06659905262329953
chr1,5518502,5626866,0.2172820494472155
chr1,5610942,5612058,-0.06807367295114883
chr1,5627473,5705967,-0.06962424582279146
chr1,5710666,5725241,2.3551351495954025
chr1,5730484,5731424,-0.07042094393697788
chr1,5731763,5746943,-0.05525679120209591
chr1,5746837,5761608,0.029632632219415558
chr1,5761884,5765088,-0.07042094393697788
chr1,5769823,5771222,-0.07042094393697788
chr1,5772997,5786742,-0.04194395381954965
chr1,5789916,5919409,0.08136949733786682
chr1,5940873,5945560,-0.06817875264814595
chr1,5950417,5987012,-0.07000165834338812
chr1,5955475,5955537,-0.07042094393697788
chr1,5986428,5991815,-0.07042094393697788
chr1,5991734,6045736,-0.06944292339468532
chr1,6046991,6080171,-0.0398525228133996
chr1,6080965,6105419,-0.06824065183479354
chr1,6093218,6105097,-0.07042094393697788
chr1,6105658,6114944,-0.02511278656651345
chr1,6116388,6128533,-0.02707794782387753
chr1,6129111,6139051,-0.06937619625643378
